order_id,order_date,month,weekday,state,sales_channel,product_category,product_name,quantity,unit_price,discount,order_status,seller_name,payment_method,total_salles,Faturamento total no ano
ORD-10331,01/08/2024,agosto,quinta-feira,RS,Aplicativo,Áudio,Headset HyperX,1,"491,97",15%,Concluído,Não Informado,Boleto,"491,97",
ORD-10332,03/02/2024,fevereiro,sábado,PE,Televendas,Informática,Mouse Logitech,1,"2558,64",5%,Concluído,Carlos Souza,Cartão Crédito,"2558,64",
ORD-10333,07/05/2024,maio,terça-feira,RS,Loja Física,Celulares,iPhone 13,4,"300,27",10%,Devolvido,Roberto Alves,Pix,"1201,08",
ORD-10334,14/12/2024,dezembro,sábado,MG,Aplicativo,Tablets,iPad 10,2,"1893,71",15%,Devolvido,Mariana Lima,Cartão Crédito,"3787,42",
ORD-10335,18/12/2024,dezembro,quarta-feira,MG,Televendas,Áudio,Headset HyperX,3,"185,88",0%,Cancelado,Carlos Souza,Boleto,"557,64",
ORD-10336,15/04/2024,abril,segunda-feira,SP,Aplicativo,Celulares,Xiaomi Redmi Note,1,"2077,06",0%,Cancelado,Carlos Souza,Pix,"2077,06",
ORD-10337,09/05/2024,maio,quinta-feira,SC,Aplicativo,Informática,Mouse Logitech,3,"3578,07",10%,Devolvido,Roberto Alves,Boleto,"10734,21",
ORD-10338,03/06/2024,junho,segunda-feira,RJ,E-commerce,Celulares,Samsung Galaxy S22,5,"4130,34",15%,Devolvido,Não Informado,Boleto,"20651,7",
ORD-10339,24/05/2024,maio,sexta-feira,PR,Loja Física,Acessórios,Suporte Celular,1,"585,12",0%,Devolvido,Mariana Lima,Boleto,"585,12",
ORD-10340,29/11/2024,novembro,sexta-feira,SP,Televendas,Fotografia,Tripé Fotográfico,2,"792,15",5%,Concluído,Mariana Lima,Boleto,"1584,3",
ORD-10341,14/01/2024,janeiro,domingo,SC,Aplicativo,Celulares,Xiaomi Redmi Note,4,"4987,47",10%,Concluído,Ana Silva,Pix,"19949,88",
ORD-10342,07/04/2024,abril,domingo,PR,Televendas,Fotografia,Tripé Fotográfico,1,"3581,18",15%,Devolvido,Carlos Souza,Boleto,"3581,18",
ORD-10343,30/05/2024,maio,quinta-feira,PE,Marketplace,Acessórios,Carregador USB-C,4,"683,32",10%,Devolvido,Ana Silva,Cartão Crédito,"2733,28",
ORD-10344,06/06/2024,junho,quinta-feira,GO,E-commerce,Áudio,Fone JBL,3,"1889,83",10%,Concluído,Ana Silva,Boleto,"5669,49",
ORD-10345,13/11/2024,novembro,quarta-feira,SC,Televendas,Acessórios,Suporte Celular,4,"4452,66",0%,Devolvido,Roberto Alves,Pix,"17810,64",
ORD-10346,12/04/2024,abril,sexta-feira,MG,Loja Física,Celulares,iPhone 13,4,"4936,6",15%,Cancelado,Ana Silva,Cartão Crédito,"19746,4",
ORD-10347,31/03/2024,março,domingo,BA,Marketplace,Áudio,Headset HyperX,1,"337,17",15%,Cancelado,Não Informado,Cartão Crédito,"337,17",
ORD-10348,07/03/2024,março,quinta-feira,SC,Aplicativo,Tablets,iPad 10,4,"3185,76",15%,Concluído,Ana Silva,Pix,"12743,04",
ORD-10349,10/07/2024,julho,quarta-feira,SP,Não Informado,Acessórios,Carregador USB-C,3,"3796,4",5%,Concluído,Carlos Souza,Cartão Crédito,"11389,2",
ORD-10350,08/06/2024,junho,sábado,MG,E-commerce,Fotografia,Webcam Logitech,1,"1948,57",10%,Concluído,Mariana Lima,Boleto,"1948,57",
ORD-10351,10/08/2024,agosto,sábado,PR,Marketplace,Tablets,Galaxy Tab S8,2,"1746,53",15%,Cancelado,Roberto Alves,Pix,"3493,06",
ORD-10352,08/03/2024,março,sexta-feira,RJ,Loja Física,Celulares,iPhone 13,1,"158,47",5%,Concluído,Roberto Alves,Boleto,"158,47",
ORD-10353,15/11/2024,novembro,sexta-feira,SP,E-commerce,Áudio,Headset HyperX,5,"4973,67",0%,Concluído,Roberto Alves,Cartão Crédito,"24868,35",
ORD-10354,07/10/2024,outubro,segunda-feira,SP,Loja Física,Tablets,iPad 10,4,"3524,25",5%,Concluído,Ana Silva,Boleto,14097,
ORD-10355,14/11/2024,novembro,quinta-feira,PE,Não Informado,Acessórios,Cabo Lightning,1,"728,96",0%,Concluído,Mariana Lima,Pix,"728,96",
ORD-10356,11/04/2024,abril,quinta-feira,PR,Não Informado,Informática,Monitor Samsung,2,"3900,9",5%,Concluído,Mariana Lima,Cartão Crédito,"7801,8",
ORD-10357,16/04/2024,abril,terça-feira,SP,Não Informado,Informática,Monitor Samsung,4,"1686,49",0%,Concluído,Ana Silva,Pix,"6745,96",
ORD-10358,17/03/2024,março,domingo,BA,Não Informado,Fotografia,Webcam Logitech,5,"421,49",0%,Cancelado,Roberto Alves,Boleto,"2107,45",
ORD-10359,26/01/2024,janeiro,sexta-feira,PR,Não Informado,Áudio,Caixa de Som JBL,2,4377,10%,Devolvido,Roberto Alves,Boleto,8754,
ORD-10360,24/01/2024,janeiro,quarta-feira,PR,Loja Física,Informática,Notebook Dell,2,"3333,61",5%,Concluído,Não Informado,Boleto,"6667,22",
ORD-10361,09/07/2024,julho,terça-feira,GO,Loja Física,Fotografia,Câmera Canon,2,"613,47",15%,Concluído,Roberto Alves,Cartão Crédito,"1226,94",
ORD-10362,27/02/2024,fevereiro,terça-feira,RJ,Aplicativo,Fotografia,Câmera Canon,1,"3645,74",5%,Concluído,Não Informado,Boleto,"3645,74",
ORD-10363,08/11/2024,novembro,sexta-feira,GO,Aplicativo,Tablets,iPad 10,3,"3076,22",5%,Concluído,Roberto Alves,Cartão Crédito,"9228,66",
ORD-10364,13/05/2024,maio,segunda-feira,PR,Televendas,Informática,Notebook Dell,3,"111,18",5%,Concluído,Roberto Alves,Boleto,"333,54",
ORD-10365,03/09/2024,setembro,terça-feira,MG,Televendas,Fotografia,Câmera Canon,1,"3397,66",15%,Concluído,Ana Silva,Boleto,"3397,66",
ORD-10366,28/08/2024,agosto,quarta-feira,PR,Marketplace,Celulares,Xiaomi Redmi Note,2,"420,58",15%,Devolvido,Mariana Lima,Pix,"841,16",
ORD-10367,08/10/2024,outubro,terça-feira,RJ,Aplicativo,Acessórios,Carregador USB-C,4,"2046,22",5%,Concluído,Não Informado,Cartão Crédito,"8184,88",
ORD-10368,16/08/2024,agosto,sexta-feira,RJ,Aplicativo,Informática,Monitor Samsung,1,"4904,32",0%,Concluído,Ana Silva,Pix,"4904,32",
ORD-10369,16/02/2024,fevereiro,sexta-feira,GO,Loja Física,Acessórios,Carregador USB-C,5,"3205,81",5%,Devolvido,Ana Silva,Cartão Crédito,"16029,05",
ORD-10370,13/10/2024,outubro,domingo,GO,E-commerce,Tablets,Galaxy Tab S8,5,"2392,01",10%,Concluído,Carlos Souza,Pix,"11960,05",
ORD-10371,20/11/2024,novembro,quarta-feira,SP,Marketplace,Áudio,Caixa de Som JBL,5,"2633,83",0%,Concluído,Carlos Souza,Boleto,"13169,15",
ORD-10372,28/07/2024,julho,domingo,RJ,Aplicativo,Fotografia,Tripé Fotográfico,3,"3073,72",5%,Cancelado,Roberto Alves,Cartão Crédito,"9221,16",
ORD-10373,25/02/2024,fevereiro,domingo,GO,Aplicativo,Fotografia,Webcam Logitech,1,"4636,8",0%,Cancelado,Roberto Alves,Pix,"4636,8",
ORD-10374,25/01/2024,janeiro,quinta-feira,PE,Marketplace,Acessórios,Suporte Celular,4,"4202,14",15%,Cancelado,Carlos Souza,Pix,"16808,56",
ORD-10375,15/09/2024,setembro,domingo,BA,Aplicativo,Tablets,Galaxy Tab S8,4,"4898,53",5%,Devolvido,Mariana Lima,Cartão Crédito,"19594,12",
ORD-10376,30/07/2024,julho,terça-feira,PE,Loja Física,Celulares,iPhone 13,1,"4437,86",10%,Cancelado,Carlos Souza,Cartão Crédito,"4437,86",
ORD-10377,28/05/2024,maio,terça-feira,MG,Televendas,Acessórios,Suporte Celular,3,"4609,9",5%,Devolvido,Ana Silva,Boleto,"13829,7",
ORD-10378,25/10/2024,outubro,sexta-feira,SC,E-commerce,Acessórios,Cabo Lightning,1,"3565,11",10%,Concluído,Ana Silva,Cartão Crédito,"3565,11",
ORD-10379,09/12/2024,dezembro,segunda-feira,BA,Não Informado,Celulares,iPhone 13,2,"1371,54",5%,Devolvido,Carlos Souza,Pix,"2743,08",
ORD-10380,14/04/2024,abril,domingo,RJ,Televendas,Fotografia,Webcam Logitech,1,"1825,48",15%,Cancelado,Não Informado,Cartão Crédito,"1825,48",
ORD-10381,22/12/2024,dezembro,domingo,SC,Aplicativo,Celulares,Xiaomi Redmi Note,1,"3339,24",15%,Devolvido,Não Informado,Pix,"3339,24",
ORD-10382,13/04/2024,abril,sábado,PE,Não Informado,Informática,Teclado Mecânico,4,"4158,42",10%,Cancelado,Carlos Souza,Boleto,"16633,68",
ORD-10383,15/12/2024,dezembro,domingo,SC,E-commerce,Tablets,iPad 10,2,"4814,25",0%,Concluído,Mariana Lima,Pix,"9628,5",
ORD-10384,23/03/2024,março,sábado,MG,E-commerce,Áudio,Fone JBL,3,"77,94",15%,Cancelado,Mariana Lima,Pix,"233,82",
ORD-10385,08/09/2024,setembro,domingo,PE,Marketplace,Informática,Teclado Mecânico,5,"1822,52",10%,Cancelado,Não Informado,Pix,"9112,6",
ORD-10386,31/07/2024,julho,quarta-feira,RS,Marketplace,Acessórios,Carregador USB-C,5,"2046,91",10%,Devolvido,Mariana Lima,Boleto,"10234,55",
ORD-10387,12/11/2024,novembro,terça-feira,RJ,Não Informado,Áudio,Fone JBL,4,"4983,32",0%,Devolvido,Roberto Alves,Cartão Crédito,"19933,28",
ORD-10388,14/11/2024,novembro,quinta-feira,SC,E-commerce,Fotografia,Tripé Fotográfico,1,"3428,63",10%,Concluído,Mariana Lima,Pix,"3428,63",
ORD-10389,13/01/2024,janeiro,sábado,GO,E-commerce,Fotografia,Webcam Logitech,3,"2595,83",15%,Devolvido,Carlos Souza,Boleto,"7787,49",
ORD-10390,19/02/2024,fevereiro,segunda-feira,RS,Não Informado,Acessórios,Carregador USB-C,5,"2689,37",0%,Cancelado,Roberto Alves,Pix,"13446,85",
ORD-10391,25/12/2024,dezembro,quarta-feira,MG,E-commerce,Celulares,Xiaomi Redmi Note,4,"3250,48",0%,Concluído,Mariana Lima,Pix,"13001,92",
ORD-10392,28/01/2024,janeiro,domingo,BA,Aplicativo,Informática,Notebook Dell,3,"2812,52",5%,Concluído,Roberto Alves,Boleto,"8437,56",
ORD-10393,10/06/2024,junho,segunda-feira,RJ,Não Informado,Tablets,Galaxy Tab S8,4,"3382,83",0%,Concluído,Ana Silva,Boleto,"13531,32",
ORD-10394,28/05/2024,maio,terça-feira,GO,Aplicativo,Acessórios,Carregador USB-C,3,"3052,5",10%,Concluído,Ana Silva,Cartão Crédito,"9157,5",
ORD-10395,22/04/2024,abril,segunda-feira,MG,Loja Física,Celulares,Xiaomi Redmi Note,1,"1985,41",10%,Devolvido,Ana Silva,Pix,"1985,41",
ORD-10396,04/03/2024,março,segunda-feira,PE,Televendas,Acessórios,Carregador USB-C,1,"2884,96",15%,Concluído,Mariana Lima,Cartão Crédito,"2884,96",
ORD-10397,25/06/2024,junho,terça-feira,MG,Marketplace,Fotografia,Tripé Fotográfico,4,"4532,86",5%,Cancelado,Não Informado,Boleto,"18131,44",
ORD-10398,02/04/2024,abril,terça-feira,PE,E-commerce,Celulares,iPhone 13,5,"4268,64",15%,Devolvido,Ana Silva,Boleto,"21343,2",
ORD-10399,24/10/2024,outubro,quinta-feira,RJ,Loja Física,Informática,Mouse Logitech,3,"1817,83",5%,Concluído,Carlos Souza,Boleto,"5453,49",
ORD-10400,17/06/2024,junho,segunda-feira,PR,Loja Física,Tablets,Galaxy Tab S8,1,"1563,09",5%,Concluído,Carlos Souza,Pix,"1563,09",
ORD-10401,23/04/2024,abril,terça-feira,PR,Marketplace,Áudio,Fone JBL,1,"3222,15",10%,Devolvido,Roberto Alves,Cartão Crédito,"3222,15",
ORD-10402,05/06/2024,junho,quarta-feira,BA,Marketplace,Tablets,Galaxy Tab S8,5,"588,72",0%,Cancelado,Mariana Lima,Boleto,"2943,6",
ORD-10403,08/02/2024,fevereiro,quinta-feira,RS,E-commerce,Fotografia,Câmera Canon,5,"3176,55",15%,Devolvido,Não Informado,Pix,"15882,75",
ORD-10404,06/07/2024,julho,sábado,MG,Aplicativo,Tablets,iPad 10,2,"4462,62",10%,Concluído,Roberto Alves,Boleto,"8925,24",
ORD-10405,05/12/2024,dezembro,quinta-feira,GO,Marketplace,Acessórios,Carregador USB-C,5,"3436,6",5%,Cancelado,Não Informado,Pix,17183,
ORD-10406,04/09/2024,setembro,quarta-feira,RS,E-commerce,Fotografia,Câmera Canon,1,"1133,15",15%,Devolvido,Mariana Lima,Cartão Crédito,"1133,15",
ORD-10407,22/09/2024,setembro,domingo,SP,E-commerce,Informática,Mouse Logitech,4,"2374,89",15%,Devolvido,Ana Silva,Boleto,"9499,56",
ORD-10408,20/05/2024,maio,segunda-feira,SC,Não Informado,Acessórios,Suporte Celular,3,"2914,23",5%,Concluído,Mariana Lima,Pix,"8742,69",
ORD-10409,21/09/2024,setembro,sábado,PE,Aplicativo,Fotografia,Câmera Canon,4,"4864,74",5%,Devolvido,Mariana Lima,Cartão Crédito,"19458,96",
ORD-10410,13/09/2024,setembro,sexta-feira,PE,Não Informado,Tablets,iPad 10,4,"869,75",0%,Devolvido,Carlos Souza,Cartão Crédito,3479,
ORD-10411,04/07/2024,julho,quinta-feira,SC,Loja Física,Celulares,iPhone 13,1,"4093,93",5%,Concluído,Roberto Alves,Boleto,"4093,93",
ORD-10412,17/04/2024,abril,quarta-feira,SP,Marketplace,Tablets,Galaxy Tab S8,2,"3253,93",15%,Concluído,Carlos Souza,Pix,"6507,86",
ORD-10413,09/03/2024,março,sábado,SP,Marketplace,Acessórios,Carregador USB-C,5,"243,99",5%,Devolvido,Carlos Souza,Pix,"1219,95",
ORD-10414,04/12/2024,dezembro,quarta-feira,GO,Marketplace,Tablets,iPad 10,1,"1122,14",15%,Cancelado,Roberto Alves,Pix,"1122,14",
ORD-10415,03/04/2024,abril,quarta-feira,PR,Aplicativo,Celulares,Xiaomi Redmi Note,1,"2578,48",5%,Concluído,Carlos Souza,Cartão Crédito,"2578,48",
ORD-10416,25/02/2024,fevereiro,domingo,MG,Televendas,Tablets,iPad 10,2,"2637,42",15%,Concluído,Carlos Souza,Cartão Crédito,"5274,84",
ORD-10417,20/01/2024,janeiro,sábado,GO,Não Informado,Acessórios,Suporte Celular,5,"3774,3",0%,Cancelado,Não Informado,Pix,"18871,5",
ORD-10418,24/09/2024,setembro,terça-feira,RS,Aplicativo,Informática,Monitor Samsung,3,"4380,38",15%,Concluído,Mariana Lima,Pix,"13141,14",
ORD-10419,21/10/2024,outubro,segunda-feira,RS,E-commerce,Fotografia,Tripé Fotográfico,4,"712,72",15%,Devolvido,Não Informado,Pix,"2850,88",
ORD-10420,06/04/2024,abril,sábado,PE,E-commerce,Tablets,Galaxy Tab S8,1,"3731,05",0%,Concluído,Roberto Alves,Boleto,"3731,05",
ORD-10421,10/06/2024,junho,segunda-feira,BA,Loja Física,Celulares,Xiaomi Redmi Note,3,"577,59",15%,Concluído,Não Informado,Boleto,"1732,77",
ORD-10422,14/12/2024,dezembro,sábado,MG,Loja Física,Acessórios,Cabo Lightning,2,"2095,48",15%,Concluído,Mariana Lima,Boleto,"4190,96",
ORD-10423,27/12/2024,dezembro,sexta-feira,RS,Aplicativo,Acessórios,Cabo Lightning,1,"733,44",0%,Cancelado,Ana Silva,Cartão Crédito,"733,44",
ORD-10424,22/06/2024,junho,sábado,MG,Aplicativo,Acessórios,Cabo Lightning,5,"3500,43",0%,Concluído,Ana Silva,Cartão Crédito,"17502,15",
ORD-10425,15/02/2024,fevereiro,quinta-feira,SP,Não Informado,Tablets,Galaxy Tab S8,3,"1147,76",0%,Concluído,Roberto Alves,Pix,"3443,28",
ORD-10426,26/05/2024,maio,domingo,GO,Aplicativo,Fotografia,Tripé Fotográfico,5,"334,44",5%,Concluído,Carlos Souza,Boleto,"1672,2",
ORD-10427,09/04/2024,abril,terça-feira,MG,Não Informado,Acessórios,Cabo Lightning,5,"2577,21",5%,Concluído,Mariana Lima,Cartão Crédito,"12886,05",
ORD-10428,21/03/2024,março,quinta-feira,SC,Aplicativo,Fotografia,Câmera Canon,3,"3909,38",10%,Cancelado,Não Informado,Pix,"11728,14",
ORD-10429,05/02/2024,fevereiro,segunda-feira,PR,Loja Física,Fotografia,Tripé Fotográfico,5,"1458,24",10%,Cancelado,Não Informado,Cartão Crédito,"7291,2",
ORD-10430,21/10/2024,outubro,segunda-feira,PE,E-commerce,Tablets,Galaxy Tab S8,3,"916,42",0%,Devolvido,Mariana Lima,Pix,"2749,26",
ORD-10431,02/10/2024,outubro,quarta-feira,GO,Marketplace,Acessórios,Cabo Lightning,3,"3486,25",15%,Devolvido,Roberto Alves,Boleto,"10458,75",
ORD-10432,03/09/2024,setembro,terça-feira,RS,Loja Física,Tablets,iPad 10,3,"384,39",5%,Concluído,Mariana Lima,Pix,"1153,17",
ORD-10433,24/12/2024,dezembro,terça-feira,PR,E-commerce,Acessórios,Carregador USB-C,2,"1472,08",15%,Cancelado,Roberto Alves,Boleto,"2944,16",
ORD-10434,20/10/2024,outubro,domingo,GO,Não Informado,Áudio,Fone JBL,2,"4738,23",5%,Cancelado,Carlos Souza,Boleto,"9476,46",
ORD-10435,15/04/2024,abril,segunda-feira,MG,E-commerce,Celulares,Samsung Galaxy S22,2,"4182,96",10%,Concluído,Ana Silva,Boleto,"8365,92",
ORD-10436,10/11/2024,novembro,domingo,PR,Televendas,Fotografia,Webcam Logitech,5,"4792,07",15%,Devolvido,Roberto Alves,Pix,"23960,35",
ORD-10437,03/04/2024,abril,quarta-feira,SP,Televendas,Áudio,Caixa de Som JBL,3,"2019,5",5%,Concluído,Roberto Alves,Pix,"6058,5",
ORD-10438,20/07/2024,julho,sábado,PE,Aplicativo,Informática,Teclado Mecânico,2,"2313,12",0%,Devolvido,Ana Silva,Pix,"4626,24",
ORD-10439,13/07/2024,julho,sábado,MG,Televendas,Fotografia,Câmera Canon,1,"1660,91",10%,Devolvido,Carlos Souza,Boleto,"1660,91",
ORD-10440,06/07/2024,julho,sábado,PR,Loja Física,Tablets,Galaxy Tab S8,4,"2148,52",15%,Concluído,Mariana Lima,Cartão Crédito,"8594,08",
ORD-10441,08/03/2024,março,sexta-feira,BA,Marketplace,Celulares,Xiaomi Redmi Note,1,"1181,41",0%,Concluído,Roberto Alves,Cartão Crédito,"1181,41",
ORD-10442,17/03/2024,março,domingo,MG,Não Informado,Celulares,Xiaomi Redmi Note,1,"924,21",15%,Devolvido,Roberto Alves,Boleto,"924,21",
ORD-10443,17/10/2024,outubro,quinta-feira,SP,Marketplace,Áudio,Headset HyperX,4,"539,93",5%,Devolvido,Roberto Alves,Boleto,"2159,72",
ORD-10444,20/06/2024,junho,quinta-feira,PR,E-commerce,Informática,Monitor Samsung,3,"1833,52",10%,Concluído,Ana Silva,Boleto,"5500,56",
ORD-10445,11/04/2024,abril,quinta-feira,BA,Loja Física,Fotografia,Tripé Fotográfico,5,"3266,83",5%,Devolvido,Não Informado,Cartão Crédito,"16334,15",
ORD-10446,10/02/2024,fevereiro,sábado,MG,Não Informado,Fotografia,Webcam Logitech,5,"1468,29",5%,Devolvido,Roberto Alves,Boleto,"7341,45",
ORD-10447,26/07/2024,julho,sexta-feira,PR,Loja Física,Acessórios,Suporte Celular,1,"851,9",5%,Devolvido,Mariana Lima,Pix,"851,9",
ORD-10448,18/05/2024,maio,sábado,SC,Marketplace,Fotografia,Webcam Logitech,3,"3752,08",15%,Cancelado,Ana Silva,Cartão Crédito,"11256,24",
ORD-10449,04/12/2024,dezembro,quarta-feira,RS,Marketplace,Fotografia,Câmera Canon,1,"3518,45",0%,Concluído,Ana Silva,Pix,"3518,45",
ORD-10450,07/10/2024,outubro,segunda-feira,RJ,Loja Física,Informática,Monitor Samsung,1,"3866,12",0%,Cancelado,Ana Silva,Boleto,"3866,12",
ORD-10451,27/04/2024,abril,sábado,MG,Televendas,Tablets,Galaxy Tab S8,1,"1456,67",5%,Cancelado,Ana Silva,Pix,"1456,67",
ORD-10452,15/06/2024,junho,sábado,PE,Aplicativo,Fotografia,Webcam Logitech,4,"4876,16",10%,Cancelado,Não Informado,Cartão Crédito,"19504,64",
ORD-10453,21/08/2024,agosto,quarta-feira,PE,Não Informado,Acessórios,Suporte Celular,1,"3197,46",15%,Devolvido,Mariana Lima,Cartão Crédito,"3197,46",
ORD-10454,15/02/2024,fevereiro,quinta-feira,MG,Loja Física,Acessórios,Carregador USB-C,3,"1860,63",10%,Concluído,Ana Silva,Pix,"5581,89",
ORD-10455,26/05/2024,maio,domingo,GO,Loja Física,Celulares,Samsung Galaxy S22,5,"91,17",15%,Concluído,Roberto Alves,Boleto,"455,85",
ORD-10456,04/01/2024,janeiro,quinta-feira,SC,Marketplace,Acessórios,Carregador USB-C,3,"983,43",15%,Cancelado,Roberto Alves,Cartão Crédito,"2950,29",
ORD-10457,10/02/2024,fevereiro,sábado,BA,Não Informado,Celulares,Samsung Galaxy S22,1,"1235,83",10%,Devolvido,Roberto Alves,Cartão Crédito,"1235,83",
ORD-10458,10/03/2024,março,domingo,BA,Não Informado,Informática,Mouse Logitech,1,"3202,62",15%,Concluído,Carlos Souza,Boleto,"3202,62",
ORD-10459,26/01/2024,janeiro,sexta-feira,BA,Loja Física,Informática,Mouse Logitech,1,"970,39",0%,Cancelado,Roberto Alves,Boleto,"970,39",
ORD-10460,16/02/2024,fevereiro,sexta-feira,SC,Loja Física,Informática,Mouse Logitech,1,"2493,22",10%,Concluído,Mariana Lima,Cartão Crédito,"2493,22",
ORD-10461,18/06/2024,junho,terça-feira,RJ,Televendas,Fotografia,Câmera Canon,2,"327,39",15%,Concluído,Carlos Souza,Cartão Crédito,"654,78",
ORD-10462,07/01/2024,janeiro,domingo,RS,Não Informado,Áudio,Caixa de Som JBL,1,"1282,36",15%,Concluído,Carlos Souza,Cartão Crédito,"1282,36",
ORD-10463,23/09/2024,setembro,segunda-feira,PR,Marketplace,Fotografia,Câmera Canon,2,"2390,49",10%,Concluído,Não Informado,Pix,"4780,98",
ORD-10464,03/09/2024,setembro,terça-feira,RS,E-commerce,Informática,Teclado Mecânico,3,"1033,68",0%,Cancelado,Roberto Alves,Boleto,"3101,04",
ORD-10465,21/05/2024,maio,terça-feira,SP,E-commerce,Informática,Mouse Logitech,1,"2009,25",5%,Concluído,Não Informado,Cartão Crédito,"2009,25",
ORD-10466,07/05/2024,maio,terça-feira,SP,E-commerce,Áudio,Fone JBL,4,"502,44",10%,Devolvido,Carlos Souza,Boleto,"2009,76",
ORD-10467,05/03/2024,março,terça-feira,GO,Não Informado,Acessórios,Carregador USB-C,2,"1617,86",10%,Cancelado,Ana Silva,Boleto,"3235,72",
ORD-10468,09/03/2024,março,sábado,PE,Loja Física,Tablets,Galaxy Tab S8,1,"2452,25",15%,Concluído,Carlos Souza,Pix,"2452,25",
ORD-10469,27/06/2024,junho,quinta-feira,RJ,Televendas,Celulares,Xiaomi Redmi Note,1,"2368,55",5%,Cancelado,Roberto Alves,Boleto,"2368,55",
ORD-10470,06/07/2024,julho,sábado,MG,E-commerce,Áudio,Headset HyperX,1,"3890,79",15%,Devolvido,Não Informado,Cartão Crédito,"3890,79",
ORD-10471,02/02/2024,fevereiro,sexta-feira,PE,Não Informado,Áudio,Headset HyperX,5,"4104,3",5%,Concluído,Não Informado,Cartão Crédito,"20521,5",
ORD-10472,14/06/2024,junho,sexta-feira,PE,Não Informado,Acessórios,Cabo Lightning,1,"1644,02",0%,Concluído,Ana Silva,Cartão Crédito,"1644,02",
ORD-10473,13/04/2024,abril,sábado,SC,Não Informado,Celulares,iPhone 13,4,"998,5",0%,Concluído,Não Informado,Pix,3994,
ORD-10474,11/05/2024,maio,sábado,SP,Marketplace,Fotografia,Tripé Fotográfico,3,"1142,58",0%,Concluído,Ana Silva,Cartão Crédito,"3427,74",
ORD-10475,03/07/2024,julho,quarta-feira,PR,Não Informado,Fotografia,Câmera Canon,1,"4694,31",15%,Concluído,Não Informado,Boleto,"4694,31",
ORD-10476,06/02/2024,fevereiro,terça-feira,RJ,Não Informado,Acessórios,Carregador USB-C,1,"4725,79",0%,Cancelado,Não Informado,Cartão Crédito,"4725,79",
ORD-10477,26/09/2024,setembro,quinta-feira,PE,Não Informado,Celulares,iPhone 13,2,"2871,64",5%,Concluído,Ana Silva,Boleto,"5743,28",
ORD-10478,11/12/2024,dezembro,quarta-feira,MG,Marketplace,Acessórios,Cabo Lightning,1,"3342,95",0%,Concluído,Não Informado,Boleto,"3342,95",
ORD-10479,30/09/2024,setembro,segunda-feira,PE,Loja Física,Fotografia,Câmera Canon,4,"4670,92",10%,Devolvido,Roberto Alves,Boleto,"18683,68",
ORD-10480,07/11/2024,novembro,quinta-feira,PE,Não Informado,Tablets,Galaxy Tab S8,5,"2750,85",15%,Devolvido,Mariana Lima,Cartão Crédito,"13754,25",
ORD-10481,01/01/2024,janeiro,segunda-feira,PE,Marketplace,Tablets,Galaxy Tab S8,1,"4915,63",0%,Devolvido,Ana Silva,Boleto,"4915,63",
ORD-10482,10/06/2024,junho,segunda-feira,RJ,E-commerce,Celulares,iPhone 13,1,"4120,57",5%,Concluído,Mariana Lima,Cartão Crédito,"4120,57",
ORD-10483,06/07/2024,julho,sábado,RJ,Televendas,Celulares,Samsung Galaxy S22,2,"1203,32",10%,Concluído,Não Informado,Cartão Crédito,"2406,64",
ORD-10484,15/06/2024,junho,sábado,BA,E-commerce,Fotografia,Câmera Canon,2,"2466,97",0%,Concluído,Ana Silva,Pix,"4933,94",
ORD-10485,10/08/2024,agosto,sábado,SP,Não Informado,Áudio,Caixa de Som JBL,1,"4355,44",5%,Concluído,Ana Silva,Boleto,"4355,44",
ORD-10486,12/06/2024,junho,quarta-feira,MG,E-commerce,Acessórios,Carregador USB-C,5,"790,42",5%,Concluído,Roberto Alves,Pix,"3952,1",
ORD-10487,16/02/2024,fevereiro,sexta-feira,MG,Marketplace,Acessórios,Suporte Celular,4,"1484,43",15%,Devolvido,Ana Silva,Cartão Crédito,"5937,72",
ORD-10488,26/01/2024,janeiro,sexta-feira,PE,Aplicativo,Acessórios,Suporte Celular,4,"1349,66",15%,Cancelado,Carlos Souza,Cartão Crédito,"5398,64",
ORD-10489,06/09/2024,setembro,sexta-feira,RS,E-commerce,Acessórios,Carregador USB-C,1,"2878,09",5%,Devolvido,Roberto Alves,Boleto,"2878,09",
ORD-10490,15/02/2024,fevereiro,quinta-feira,PR,Marketplace,Fotografia,Tripé Fotográfico,1,"2097,23",10%,Devolvido,Mariana Lima,Pix,"2097,23",
ORD-10491,05/06/2024,junho,quarta-feira,MG,Aplicativo,Fotografia,Câmera Canon,3,"3100,29",15%,Concluído,Carlos Souza,Cartão Crédito,"9300,87",
ORD-10492,20/03/2024,março,quarta-feira,RS,Televendas,Fotografia,Webcam Logitech,1,"606,24",0%,Cancelado,Mariana Lima,Pix,"606,24",
ORD-10493,26/02/2024,fevereiro,segunda-feira,RS,Não Informado,Áudio,Headset HyperX,4,"2382,39",10%,Cancelado,Carlos Souza,Pix,"9529,56",
ORD-10494,07/10/2024,outubro,segunda-feira,SP,Aplicativo,Acessórios,Cabo Lightning,5,"3663,12",5%,Concluído,Mariana Lima,Cartão Crédito,"18315,6",
ORD-10495,12/04/2024,abril,sexta-feira,SP,E-commerce,Informática,Teclado Mecânico,5,"1392,84",15%,Concluído,Mariana Lima,Boleto,"6964,2",
